,Unnamed: 0,time,longitude,latitude
0,0,15:45:50,105.012,4.19994
1,1,15:45:54,105.02,4.19298
2,2,15:45:55,105.028,4.18601
3,3,15:46:00,105.036,4.17904
4,4,15:46:05,105.044,4.17207
5,5,15:46:10,105.052,4.16511
6,6,15:46:20,105.059,4.15814
7,7,15:46:25,105.067,4.15117
8,8,15:46:29,105.075,4.1442
9,9,15:46:30,105.083,4.13723
10,10,15:46:35,105.091,4.13027
11,11,15:46:40,105.099,4.1233
12,12,15:46:45,105.107,4.11633
13,13,15:46:55,105.115,4.10936
14,14,15:47:00,105.123,4.10239
15,15,15:47:04,105.131,4.09543
16,16,15:47:05,105.139,4.08846
17,17,15:47:10,105.147,4.08149
18,18,15:47:15,105.155,4.07452
19,19,15:47:20,105.163,4.06755
20,20,15:47:30,105.171,4.06059
21,21,15:47:35,105.179,4.05362
22,22,15:47:39,105.186,4.04665
23,23,15:47:40,105.194,4.03968
24,24,15:47:45,105.202,4.03271
25,25,15:47:50,105.21,4.02574
26,26,15:47:55,105.218,4.01878
27,27,15:48:05,105.226,4.01181
28,28,15:48:10,105.234,4.00485
29,29,15:48:14,105.242,3.99789
30,30,15:48:15,105.25,3.99093
31,31,15:48:20,105.258,3.98397
32,32,15:48:25,105.266,3.977
33,33,15:48:30,105.274,3.97003
34,34,15:48:40,105.282,3.96306
35,35,15:48:45,105.29,3.95609
36,36,15:48:49,105.298,3.94912
37,37,15:48:50,105.306,3.94215
38,38,15:48:55,105.313,3.93518
39,39,15:49:00,105.321,3.92821
40,40,15:49:05,105.329,3.92124
41,41,15:49:15,105.337,3.91427
42,42,15:49:20,105.345,3.9073
43,43,15:49:24,105.353,3.90033
44,44,15:49:25,105.361,3.89336
45,45,15:49:30,105.369,3.88639
46,46,15:49:35,105.377,3.87942
47,47,15:49:40,105.385,3.87244
48,48,15:49:50,105.393,3.86547
49,49,15:49:55,105.401,3.8585
50,50,15:49:59,105.409,3.85153
51,51,15:50:00,105.417,3.84456
52,52,15:50:05,105.425,3.83759
53,53,15:50:10,105.433,3.83062
54,54,15:50:15,105.44,3.82365
55,55,15:50:25,105.448,3.81668
56,56,15:50:30,105.456,3.80971
57,57,15:50:34,105.464,3.80274
58,58,15:50:35,105.472,3.79577
59,59,15:50:40,105.48,3.7888
60,60,15:50:45,105.488,3.78183
61,61,15:50:50,105.496,3.77486
62,62,15:51:00,105.504,3.76789
63,63,15:51:05,105.512,3.76091
64,64,15:51:09,105.52,3.75394
65,65,15:51:10,105.528,3.74697
66,66,15:51:15,105.536,3.73999
67,67,15:51:20,105.544,3.73301
68,68,15:51:25,105.552,3.72605
69,69,15:51:35,105.559,3.71909
70,70,15:51:40,105.567,3.71212
71,71,15:51:44,105.575,3.70516
72,72,15:51:45,105.583,3.6982
73,73,15:51:50,105.591,3.69124
74,74,15:51:55,105.599,3.68428
75,75,15:52:00,105.607,3.67732
76,76,15:52:10,105.615,3.67036
77,77,15:52:15,105.623,3.6634
78,78,15:52:19,105.631,3.65643
79,79,15:52:20,105.639,3.64947
80,80,15:52:25,105.647,3.64251
81,81,15:52:30,105.655,3.63555
82,82,15:52:35,105.663,3.62859
83,83,15:52:45,105.671,3.62163
84,84,15:52:50,105.679,3.61467
85,85,15:52:54,105.687,3.60771
86,86,15:52:55,105.695,3.60074
87,87,15:53:00,105.702,3.59378
88,88,15:53:05,105.71,3.58682
89,89,15:53:10,105.718,3.57986
90,90,15:53:20,105.726,3.5729
91,91,15:53:25,105.734,3.56594
92,92,15:53:29,105.742,3.55898
93,93,15:53:30,105.75,3.55201
94,94,15:53:35,105.758,3.54505
95,95,15:53:40,105.766,3.53809
96,96,15:53:45,105.774,3.53113
97,97,15:53:55,105.782,3.52417
98,98,15:54:00,105.79,3.51721
99,99,15:54:04,105.798,3.51025
100,100,15:54:05,105.806,3.50329
101,101,15:54:10,105.814,3.49632
102,102,15:54:15,105.822,3.48935
103,103,15:54:20,105.829,3.48238
104,104,15:54:30,105.837,3.47541
105,105,15:54:35,105.845,3.46844
106,106,15:54:39,105.853,3.46147
107,107,15:54:40,105.861,3.4545
108,108,15:54:45,105.869,3.44753
109,109,15:54:50,105.877,3.44056
110,110,15:54:55,105.885,3.43359
111,111,15:55:05,105.893,3.42662
112,112,15:55:10,105.901,3.41965
113,113,15:55:14,105.909,3.41268
114,114,15:55:15,105.917,3.40571
115,115,15:55:20,105.925,3.39874
116,116,15:55:25,105.933,3.39177
117,117,15:55:30,105.94,3.3848
118,118,15:55:40,105.948,3.37783
119,119,15:55:45,105.956,3.37086
120,120,15:55:49,105.964,3.36389
121,121,15:55:50,105.972,3.35692
122,122,15:55:55,105.98,3.34995
123,123,15:56:00,105.988,3.34298
124,124,15:56:05,105.996,3.33601
125,125,15:56:15,106.004,3.32904
126,126,15:56:20,106.012,3.32207
127,127,15:56:24,106.02,3.3151
128,128,15:56:25,106.028,3.30813
129,129,15:56:30,106.036,3.30116
130,130,15:56:35,106.044,3.29419
131,131,15:56:40,106.051,3.28722
132,132,15:56:50,106.059,3.28025
133,133,15:56:55,106.067,3.27328
134,134,15:56:59,106.075,3.26631
135,135,15:57:00,106.083,3.25934
136,136,15:57:05,106.091,3.25237
137,137,15:57:10,106.099,3.2454
138,138,15:57:15,106.107,3.23844
139,139,15:57:25,106.115,3.23147
140,140,15:57:30,106.123,3.2245
141,141,15:57:34,106.131,3.21753
142,142,15:57:35,106.139,3.21056
143,143,15:57:40,106.147,3.20359
144,144,15:57:45,106.155,3.19662
145,145,15:57:50,106.163,3.18965
146,146,15:58:00,106.17,3.18268
147,147,15:58:05,106.178,3.17571
148,148,15:58:09,106.186,3.16875
149,149,15:58:10,106.194,3.16178
150,150,15:58:15,106.202,3.15481
151,151,15:58:20,106.21,3.14784
152,152,15:58:25,106.218,3.14087
153,153,15:58:35,106.226,3.1339
154,154,15:58:40,106.234,3.12693
155,155,15:58:44,106.242,3.11996
156,156,15:58:45,106.25,3.11299
157,157,15:58:50,106.258,3.10602
158,158,15:58:55,106.266,3.09905
159,159,15:59:00,106.274,3.09209
160,160,15:59:10,106.281,3.08512
161,161,15:59:15,106.289,3.07815
162,162,15:59:19,106.297,3.07118
163,163,15:59:20,106.305,3.06421
164,164,15:59:25,106.313,3.05724
165,165,15:59:30,106.321,3.05027
166,166,15:59:35,106.329,3.0433
167,167,15:59:45,106.337,3.03633
168,168,15:59:50,106.345,3.02936
169,169,15:59:54,106.353,3.02239
170,170,15:59:55,106.361,3.01542
171,171,16:00:00,106.369,3.00846
172,172,16:00:05,106.377,3.00149
173,173,16:00:10,106.385,2.99452
174,174,16:00:20,106.392,2.98755
175,175,16:00:25,106.4,2.98058
176,176,16:00:29,106.408,2.97361
177,177,16:00:30,106.416,2.96664
178,178,16:00:35,106.424,2.95967
179,179,16:00:40,106.432,2.9527
180,180,16:00:45,106.44,2.94573
181,181,16:00:55,106.448,2.93876
182,182,16:01:00,106.456,2.9318
