,Unnamed: 0,time,longitude,latitude
0,0,15:11:40,106.403,4.57203
1,1,15:11:45,106.397,4.56325
2,2,15:11:55,106.391,4.55448
3,3,15:12:00,106.385,4.5457
4,4,15:12:04,106.379,4.53692
5,5,15:12:05,106.373,4.52814
6,6,15:12:10,106.368,4.51936
7,7,15:12:15,106.362,4.51058
8,8,15:12:20,106.356,4.5018
9,9,15:12:30,106.35,4.49302
10,10,15:12:35,106.344,4.48424
11,11,15:12:39,106.338,4.47547
12,12,15:12:40,106.332,4.46669
13,13,15:12:45,106.326,4.45791
14,14,15:12:50,106.321,4.44913
15,15,15:12:55,106.315,4.44035
16,16,15:13:05,106.309,4.43157
17,17,15:13:10,106.303,4.42279
18,18,15:13:14,106.297,4.41401
19,19,15:13:15,106.291,4.40523
20,20,15:13:20,106.285,4.39646
21,21,15:13:25,106.28,4.38768
22,22,15:13:30,106.274,4.3789
23,23,15:13:40,106.268,4.37012
24,24,15:13:45,106.262,4.36134
25,25,15:13:49,106.256,4.35256
26,26,15:13:50,106.25,4.34378
27,27,15:13:55,106.244,4.335
28,28,15:14:00,106.238,4.32622
29,29,15:14:05,106.233,4.31744
30,30,15:14:15,106.228,4.30803
31,31,15:14:20,106.224,4.2981
32,32,15:14:24,106.222,4.28782
33,33,15:14:25,106.221,4.27733
34,34,15:14:30,106.221,4.26679
35,35,15:14:35,106.222,4.25628
36,36,15:14:40,106.223,4.2458
37,37,15:14:50,106.224,4.23534
38,38,15:14:55,106.226,4.22491
39,39,15:14:59,106.228,4.21449
40,40,15:15:00,106.229,4.20408
41,41,15:15:05,106.231,4.19368
42,42,15:15:10,106.233,4.18331
43,43,15:15:15,106.235,4.17294
44,44,15:15:25,106.237,4.16257
45,45,15:15:30,106.239,4.15221
46,46,15:15:34,106.241,4.14184
47,47,15:15:35,106.243,4.13147
48,48,15:15:40,106.245,4.1211
49,49,15:15:45,106.247,4.11073
50,50,15:15:50,106.249,4.10036
51,51,15:16:00,106.251,4.08999
52,52,15:16:05,106.252,4.07963
53,53,15:16:09,106.254,4.06926
54,54,15:16:10,106.256,4.05889
55,55,15:16:15,106.258,4.04852
56,56,15:16:20,106.26,4.03815
57,57,15:16:25,106.262,4.02778
58,58,15:16:35,106.264,4.01741
59,59,15:16:40,106.266,4.00704
60,60,15:16:44,106.268,3.99668
61,61,15:16:45,106.27,3.98631
62,62,15:16:50,106.272,3.97594
63,63,15:16:55,106.274,3.96557
64,64,15:17:00,106.276,3.9552
65,65,15:17:10,106.278,3.94483
66,66,15:17:15,106.28,3.93446
67,67,15:17:19,106.282,3.9241
68,68,15:17:20,106.283,3.91373
69,69,15:17:25,106.285,3.90336
70,70,15:17:30,106.287,3.89299
71,71,15:17:35,106.289,3.88262
72,72,15:17:45,106.291,3.87225
73,73,15:17:50,106.292,3.86173
74,74,15:17:54,106.291,3.85119
75,75,15:17:55,106.289,3.84081
76,76,15:18:00,106.286,3.83073
77,77,15:18:05,106.282,3.8211
78,78,15:18:10,106.277,3.81205
79,79,15:18:20,106.27,3.80372
80,80,15:18:25,106.263,3.79623
81,81,15:18:29,106.255,3.78945
82,82,15:18:30,106.246,3.78267
83,83,15:18:35,106.238,3.77589
84,84,15:18:40,106.23,3.76911
85,85,15:18:45,106.222,3.76233
86,86,15:18:55,106.214,3.75555
87,87,15:19:00,106.206,3.74877
88,88,15:19:04,106.198,3.74199
89,89,15:19:05,106.19,3.73521
90,90,15:19:10,106.182,3.72843
91,91,15:19:15,106.174,3.72165
92,92,15:19:20,106.165,3.71487
93,93,15:19:30,106.157,3.70809
94,94,15:19:35,106.149,3.70131
95,95,15:19:39,106.141,3.69453
96,96,15:19:40,106.133,3.68775
97,97,15:19:45,106.125,3.68097
98,98,15:19:50,106.117,3.67419
99,99,15:19:55,106.109,3.66741
100,100,15:20:05,106.101,3.66063
101,101,15:20:10,106.093,3.65385
102,102,15:20:14,106.085,3.64707
103,103,15:20:15,106.077,3.63936
104,104,15:20:20,106.071,3.63085
105,105,15:20:25,106.066,3.62165
106,106,15:20:30,106.062,3.61189
107,107,15:20:40,106.059,3.60172
108,108,15:20:45,106.058,3.59129
109,109,15:20:49,106.057,3.58074
110,110,15:20:50,106.058,3.57024
111,111,15:20:55,106.06,3.55993
112,112,15:21:00,106.064,3.54997
113,113,15:21:05,106.069,3.5405
114,114,15:21:15,106.074,3.53163
115,115,15:21:20,106.08,3.52276
116,116,15:21:24,106.086,3.5139
117,117,15:21:25,106.091,3.50503
118,118,15:21:30,106.097,3.49617
119,119,15:21:35,106.103,3.4873
120,120,15:21:40,106.109,3.47844
121,121,15:21:50,106.114,3.46957
122,122,15:21:55,106.12,3.46071
123,123,15:21:59,106.126,3.45185
124,124,15:22:00,106.132,3.44298
125,125,15:22:05,106.137,3.43412
126,126,15:22:10,106.143,3.42525
127,127,15:22:15,106.149,3.41639
128,128,15:22:25,106.154,3.40752
129,129,15:22:30,106.16,3.39866
130,130,15:22:34,106.166,3.38979
131,131,15:22:35,106.172,3.38093
132,132,15:22:40,106.177,3.37207
133,133,15:22:45,106.183,3.3632
134,134,15:22:50,106.189,3.35434
135,135,15:23:00,106.195,3.34547
136,136,15:23:05,106.2,3.33661
137,137,15:23:09,106.206,3.32774
138,138,15:23:10,106.212,3.31888
139,139,15:23:15,106.217,3.31001
140,140,15:23:20,106.223,3.30115
141,141,15:23:25,106.229,3.29228
142,142,15:23:35,106.235,3.28342
143,143,15:23:40,106.24,3.27456
144,144,15:23:44,106.246,3.26569
145,145,15:23:45,106.252,3.25683
146,146,15:23:50,106.258,3.24796
147,147,15:23:55,106.263,3.2391
148,148,15:24:00,106.269,3.23023
149,149,15:24:10,106.275,3.22137
150,150,15:24:15,106.28,3.2125
151,151,15:24:19,106.286,3.20364
152,152,15:24:20,106.292,3.19477
153,153,15:24:25,106.298,3.18591
154,154,15:24:30,106.303,3.17705
155,155,15:24:35,106.309,3.16818
156,156,15:24:45,106.315,3.15932
157,157,15:24:50,106.32,3.15045
158,158,15:24:54,106.326,3.14159
159,159,15:24:55,106.332,3.13272
160,160,15:25:00,106.338,3.12386
161,161,15:25:05,106.343,3.11499
162,162,15:25:10,106.349,3.10613
163,163,15:25:20,106.355,3.09727
164,164,15:25:25,106.361,3.0884
165,165,15:25:29,106.366,3.07954
166,166,15:25:30,106.372,3.07068
167,167,15:25:35,106.378,3.06182
168,168,15:25:40,106.383,3.05296
169,169,15:25:45,106.389,3.0441
170,170,15:25:55,106.395,3.03524
171,171,15:26:00,106.401,3.02638
172,172,15:26:04,106.406,3.01752
173,173,15:26:05,106.412,3.00866
174,174,15:26:10,106.418,2.9998
175,175,15:26:15,106.424,2.99094
176,176,15:26:20,106.429,2.98208
177,177,15:26:30,106.435,2.97322
178,178,15:26:35,106.441,2.96436
