,Unnamed: 0,time,longitude,latitude
0,0,15:46:40,106.403,4.57203
1,1,15:46:45,106.397,4.56325
2,2,15:46:55,106.391,4.55448
3,3,15:47:00,106.385,4.5457
4,4,15:47:04,106.379,4.53692
5,5,15:47:05,106.373,4.52814
6,6,15:47:10,106.368,4.51936
7,7,15:47:15,106.362,4.51058
8,8,15:47:20,106.356,4.5018
9,9,15:47:30,106.35,4.49302
10,10,15:47:35,106.344,4.48424
11,11,15:47:39,106.338,4.47547
12,12,15:47:40,106.332,4.46669
13,13,15:47:45,106.326,4.45791
14,14,15:47:50,106.321,4.44913
15,15,15:47:55,106.315,4.44035
16,16,15:48:05,106.309,4.43157
17,17,15:48:10,106.303,4.42279
18,18,15:48:14,106.297,4.41401
19,19,15:48:15,106.291,4.40523
20,20,15:48:20,106.285,4.39646
21,21,15:48:25,106.28,4.38768
22,22,15:48:30,106.274,4.3789
23,23,15:48:40,106.268,4.37012
24,24,15:48:45,106.262,4.36134
25,25,15:48:49,106.256,4.35256
26,26,15:48:50,106.25,4.34378
27,27,15:48:55,106.244,4.335
28,28,15:49:00,106.238,4.32622
29,29,15:49:05,106.233,4.31744
30,30,15:49:15,106.228,4.30803
31,31,15:49:20,106.224,4.2981
32,32,15:49:24,106.222,4.28782
33,33,15:49:25,106.221,4.27733
34,34,15:49:30,106.221,4.26679
35,35,15:49:35,106.222,4.25628
36,36,15:49:40,106.223,4.2458
37,37,15:49:50,106.224,4.23534
38,38,15:49:55,106.226,4.22491
39,39,15:49:59,106.228,4.21449
40,40,15:50:00,106.229,4.20408
41,41,15:50:05,106.231,4.19368
42,42,15:50:10,106.233,4.18331
43,43,15:50:15,106.235,4.17294
44,44,15:50:25,106.237,4.16257
45,45,15:50:30,106.239,4.15221
46,46,15:50:34,106.241,4.14184
47,47,15:50:35,106.243,4.13147
48,48,15:50:40,106.245,4.1211
49,49,15:50:45,106.247,4.11073
50,50,15:50:50,106.249,4.10036
51,51,15:51:00,106.251,4.08999
52,52,15:51:05,106.252,4.07963
53,53,15:51:09,106.254,4.06926
54,54,15:51:10,106.256,4.05889
55,55,15:51:15,106.258,4.04852
56,56,15:51:20,106.26,4.03815
57,57,15:51:25,106.262,4.02778
58,58,15:51:35,106.264,4.01741
59,59,15:51:40,106.266,4.00704
60,60,15:51:44,106.268,3.99668
61,61,15:51:45,106.27,3.98631
62,62,15:51:50,106.272,3.97594
