,Unnamed: 0,time,longitude,latitude
0,0,15:04:40,106.403,4.57203
1,1,15:04:45,106.397,4.56325
2,2,15:04:55,106.391,4.55448
3,3,15:05:00,106.385,4.5457
4,4,15:05:04,106.379,4.53692
5,5,15:05:05,106.373,4.52814
6,6,15:05:10,106.368,4.51936
7,7,15:05:15,106.362,4.51058
8,8,15:05:20,106.356,4.5018
9,9,15:05:30,106.35,4.49302
10,10,15:05:35,106.344,4.48424
11,11,15:05:39,106.338,4.47547
12,12,15:05:40,106.332,4.46669
13,13,15:05:45,106.326,4.45791
14,14,15:05:50,106.321,4.44913
15,15,15:05:55,106.315,4.44035
16,16,15:06:05,106.309,4.43157
17,17,15:06:10,106.303,4.42279
18,18,15:06:14,106.297,4.41401
19,19,15:06:15,106.291,4.40523
20,20,15:06:20,106.285,4.39646
21,21,15:06:25,106.28,4.38768
22,22,15:06:30,106.274,4.3789
23,23,15:06:40,106.268,4.37012
24,24,15:06:45,106.262,4.36134
25,25,15:06:49,106.256,4.35256
26,26,15:06:50,106.25,4.34378
27,27,15:06:55,106.244,4.335
28,28,15:07:00,106.238,4.32622
29,29,15:07:05,106.233,4.31744
30,30,15:07:15,106.228,4.30803
31,31,15:07:20,106.224,4.2981
32,32,15:07:24,106.222,4.28782
33,33,15:07:25,106.221,4.27733
34,34,15:07:30,106.221,4.26679
35,35,15:07:35,106.222,4.25628
36,36,15:07:40,106.223,4.2458
37,37,15:07:50,106.224,4.23534
38,38,15:07:55,106.226,4.22491
39,39,15:07:59,106.228,4.21449
40,40,15:08:00,106.229,4.20408
41,41,15:08:05,106.231,4.19368
42,42,15:08:10,106.233,4.18331
43,43,15:08:15,106.235,4.17294
44,44,15:08:25,106.237,4.16257
45,45,15:08:30,106.239,4.15221
46,46,15:08:34,106.241,4.14184
47,47,15:08:35,106.243,4.13147
48,48,15:08:40,106.245,4.1211
49,49,15:08:45,106.247,4.11073
50,50,15:08:50,106.249,4.10036
51,51,15:09:00,106.251,4.08999
52,52,15:09:05,106.252,4.07963
53,53,15:09:09,106.254,4.06926
54,54,15:09:10,106.256,4.05889
55,55,15:09:15,106.258,4.04852
56,56,15:09:20,106.26,4.03815
57,57,15:09:25,106.262,4.02778
58,58,15:09:35,106.264,4.01741
59,59,15:09:40,106.266,4.00704
60,60,15:09:44,106.268,3.99668
61,61,15:09:45,106.27,3.98631
62,62,15:09:50,106.272,3.97594
63,63,15:09:55,106.274,3.96557
64,64,15:10:00,106.276,3.9552
65,65,15:10:10,106.278,3.94483
66,66,15:10:15,106.28,3.93446
67,67,15:10:19,106.282,3.9241
68,68,15:10:20,106.283,3.91373
69,69,15:10:25,106.285,3.90336
70,70,15:10:30,106.287,3.89299
71,71,15:10:35,106.289,3.88262
72,72,15:10:45,106.291,3.87225
73,73,15:10:50,106.293,3.86188
74,74,15:10:54,106.295,3.85151
75,75,15:10:55,106.297,3.84115
76,76,15:11:00,106.299,3.83078
77,77,15:11:05,106.3,3.82025
78,78,15:11:10,106.299,3.80972
79,79,15:11:20,106.297,3.79934
80,80,15:11:25,106.294,3.78926
81,81,15:11:29,106.29,3.77962
82,82,15:11:30,106.284,3.77057
83,83,15:11:35,106.278,3.76225
84,84,15:11:40,106.27,3.75476
85,85,15:11:45,106.262,3.74798
86,86,15:11:55,106.254,3.7412
87,87,15:12:00,106.246,3.73442
88,88,15:12:04,106.238,3.72764
89,89,15:12:05,106.23,3.72086
90,90,15:12:10,106.222,3.71408
91,91,15:12:15,106.214,3.7073
92,92,15:12:20,106.206,3.70052
93,93,15:12:30,106.198,3.69374
94,94,15:12:35,106.189,3.68696
95,95,15:12:39,106.181,3.68018
96,96,15:12:40,106.173,3.6734
97,97,15:12:45,106.165,3.66662
98,98,15:12:50,106.157,3.65984
99,99,15:12:55,106.149,3.65306
100,100,15:13:05,106.141,3.64628
101,101,15:13:10,106.133,3.6395
102,102,15:13:14,106.125,3.63272
103,103,15:13:15,106.117,3.62593
104,104,15:13:20,106.109,3.61915
105,105,15:13:25,106.1,3.61237
106,106,15:13:30,106.092,3.60559
107,107,15:13:40,106.084,3.59881
108,108,15:13:45,106.077,3.59111
109,109,15:13:49,106.071,3.58259
110,110,15:13:50,106.066,3.57339
111,111,15:13:55,106.062,3.56363
112,112,15:14:00,106.059,3.55346
113,113,15:14:05,106.057,3.54303
114,114,15:14:15,106.057,3.53249
115,115,15:14:20,106.058,3.52199
116,116,15:14:24,106.06,3.51168
117,117,15:14:25,106.064,3.50172
118,118,15:14:30,106.068,3.49225
119,119,15:14:35,106.074,3.4834
120,120,15:14:40,106.08,3.47476
121,121,15:14:50,106.086,3.46612
122,122,15:14:55,106.092,3.45748
123,123,15:14:59,106.098,3.44883
124,124,15:15:00,106.104,3.44019
125,125,15:15:05,106.11,3.43155
126,126,15:15:10,106.116,3.42291
127,127,15:15:15,106.123,3.41427
128,128,15:15:25,106.129,3.40562
129,129,15:15:30,106.135,3.39698
130,130,15:15:34,106.141,3.38834
131,131,15:15:35,106.147,3.3797
132,132,15:15:40,106.153,3.37105
133,133,15:15:45,106.159,3.36241
134,134,15:15:50,106.165,3.35377
135,135,15:16:00,106.171,3.34513
136,136,15:16:05,106.177,3.33649
137,137,15:16:09,106.183,3.32784
138,138,15:16:10,106.189,3.3192
139,139,15:16:15,106.195,3.31056
140,140,15:16:20,106.201,3.30192
141,141,15:16:25,106.207,3.29328
142,142,15:16:35,106.213,3.28464
143,143,15:16:40,106.219,3.276
144,144,15:16:44,106.226,3.26737
145,145,15:16:45,106.232,3.25873
146,146,15:16:50,106.238,3.25009
147,147,15:16:55,106.244,3.24146
148,148,15:17:00,106.25,3.23282
149,149,15:17:10,106.256,3.22418
150,150,15:17:15,106.262,3.21554
151,151,15:17:19,106.268,3.20691
152,152,15:17:20,106.274,3.19827
153,153,15:17:25,106.28,3.18963
154,154,15:17:30,106.286,3.181
155,155,15:17:35,106.292,3.17236
156,156,15:17:45,106.298,3.16372
157,157,15:17:50,106.304,3.15509
158,158,15:17:54,106.31,3.14645
159,159,15:17:55,106.317,3.13781
160,160,15:18:00,106.323,3.12918
161,161,15:18:05,106.329,3.12054
162,162,15:18:10,106.335,3.1119
163,163,15:18:20,106.341,3.10327
164,164,15:18:25,106.347,3.09463
165,165,15:18:29,106.353,3.08599
166,166,15:18:30,106.359,3.07736
167,167,15:18:35,106.365,3.06872
168,168,15:18:40,106.371,3.06008
169,169,15:18:45,106.377,3.05145
170,170,15:18:55,106.383,3.04281
171,171,15:19:00,106.389,3.03417
172,172,15:19:04,106.395,3.02554
173,173,15:19:05,106.401,3.0169
174,174,15:19:10,106.407,3.00826
175,175,15:19:15,106.414,2.99963
176,176,15:19:20,106.42,2.99099
177,177,15:19:30,106.426,2.98235
178,178,15:19:35,106.432,2.97372
179,179,15:19:39,106.438,2.96508
180,180,15:19:40,106.444,2.95644
181,181,15:19:45,106.45,2.9478
182,182,15:19:50,106.456,2.93917
183,183,15:19:55,106.462,2.93053
184,184,15:20:05,106.467,2.92123
185,185,15:20:10,106.471,2.91139
186,186,15:20:14,106.473,2.90117
187,187,15:20:15,106.476,2.89085
188,188,15:20:20,106.478,2.88048
189,189,15:20:25,106.48,2.87011
190,190,15:20:30,106.481,2.85975
191,191,15:20:40,106.483,2.84938
192,192,15:20:45,106.485,2.83901
193,193,15:20:49,106.487,2.82864
194,194,15:20:50,106.489,2.81827
195,195,15:20:55,106.491,2.80791
196,196,15:21:00,106.493,2.79754
197,197,15:21:05,106.495,2.78717
198,198,15:21:15,106.497,2.7768
199,199,15:21:20,106.499,2.76643
200,200,15:21:24,106.501,2.75607
201,201,15:21:25,106.503,2.7457
202,202,15:21:30,106.505,2.73533
203,203,15:21:35,106.507,2.72496
204,204,15:21:40,106.509,2.71459
205,205,15:21:50,106.511,2.70423
206,206,15:21:55,106.513,2.69386
207,207,15:21:59,106.514,2.68349
208,208,15:22:00,106.516,2.67312
209,209,15:22:05,106.518,2.66275
210,210,15:22:10,106.52,2.65238
211,211,15:22:15,106.522,2.64202
212,212,15:22:25,106.524,2.63165
213,213,15:22:30,106.526,2.62128
214,214,15:22:34,106.528,2.61091
215,215,15:22:35,106.53,2.60054
216,216,15:22:40,106.532,2.59018
217,217,15:22:45,106.534,2.57981
218,218,15:22:50,106.536,2.56945
