,Unnamed: 0,time,longitude,latitude
0,0,16:00:40,106.403,4.57203
1,1,16:00:45,106.397,4.56325
2,2,16:00:55,106.391,4.55448
3,3,16:01:00,106.385,4.5457
4,4,16:01:04,106.379,4.53692
5,5,16:01:05,106.373,4.52814
6,6,16:01:10,106.368,4.51936
7,7,16:01:15,106.362,4.51058
8,8,16:01:20,106.356,4.5018
9,9,16:01:30,106.35,4.49302
10,10,16:01:35,106.344,4.48424
11,11,16:01:39,106.338,4.47547
12,12,16:01:40,106.332,4.46669
13,13,16:01:45,106.326,4.45791
14,14,16:01:50,106.321,4.44913
15,15,16:01:55,106.315,4.44035
16,16,16:02:05,106.309,4.43157
17,17,16:02:10,106.303,4.42279
18,18,16:02:14,106.297,4.41401
19,19,16:02:15,106.291,4.40523
20,20,16:02:20,106.285,4.39646
21,21,16:02:25,106.28,4.38768
22,22,16:02:30,106.274,4.3789
23,23,16:02:40,106.268,4.37012
24,24,16:02:45,106.262,4.36134
25,25,16:02:49,106.256,4.35256
26,26,16:02:50,106.25,4.34378
27,27,16:02:55,106.244,4.335
28,28,16:03:00,106.238,4.32622
29,29,16:03:05,106.233,4.31744
30,30,16:03:15,106.228,4.30803
31,31,16:03:20,106.224,4.2981
32,32,16:03:24,106.222,4.28782
33,33,16:03:25,106.221,4.27733
34,34,16:03:30,106.221,4.26679
35,35,16:03:35,106.222,4.25628
36,36,16:03:40,106.223,4.2458
37,37,16:03:50,106.224,4.23534
38,38,16:03:55,106.226,4.22491
39,39,16:03:59,106.228,4.21449
40,40,16:04:00,106.229,4.20408
41,41,16:04:05,106.231,4.19368
42,42,16:04:10,106.233,4.18331
43,43,16:04:15,106.235,4.17294
44,44,16:04:25,106.237,4.16257
45,45,16:04:30,106.239,4.15221
46,46,16:04:34,106.241,4.14184
47,47,16:04:35,106.243,4.13147
48,48,16:04:40,106.245,4.1211
49,49,16:04:45,106.247,4.11073
50,50,16:04:50,106.249,4.10036
51,51,16:05:00,106.251,4.08999
52,52,16:05:05,106.252,4.07963
53,53,16:05:09,106.254,4.06926
54,54,16:05:10,106.256,4.05889
55,55,16:05:15,106.258,4.04852
56,56,16:05:20,106.26,4.03815
57,57,16:05:25,106.262,4.02778
58,58,16:05:35,106.264,4.01741
59,59,16:05:40,106.266,4.00704
60,60,16:05:44,106.268,3.99668
61,61,16:05:45,106.27,3.98631
62,62,16:05:50,106.272,3.97594
63,63,16:05:55,106.274,3.96557
64,64,16:06:00,106.276,3.9552
65,65,16:06:10,106.278,3.94483
66,66,16:06:15,106.28,3.93446
67,67,16:06:19,106.282,3.9241
68,68,16:06:20,106.283,3.91373
69,69,16:06:25,106.285,3.90336
70,70,16:06:30,106.287,3.89299
71,71,16:06:35,106.289,3.88262
72,72,16:06:45,106.291,3.87225
