,Unnamed: 0,time,longitude,latitude
0,0,14:21:10,105.012,4.19994
1,1,14:21:15,105.02,4.19298
2,2,14:21:19,105.028,4.18601
3,3,14:21:20,105.036,4.17904
4,4,14:21:25,105.044,4.17207
5,5,14:21:30,105.052,4.16511
6,6,14:21:35,105.059,4.15814
7,7,14:21:45,105.067,4.15117
8,8,14:21:50,105.075,4.1442
9,9,14:21:54,105.083,4.13723
10,10,14:21:55,105.091,4.13027
11,11,14:22:00,105.099,4.1233
12,12,14:22:05,105.107,4.11633
13,13,14:22:10,105.115,4.10936
14,14,14:22:20,105.123,4.10239
15,15,14:22:25,105.131,4.09543
16,16,14:22:29,105.139,4.08846
17,17,14:22:30,105.147,4.08149
18,18,14:22:35,105.155,4.07452
19,19,14:22:40,105.163,4.06755
20,20,14:22:45,105.171,4.06059
21,21,14:22:55,105.179,4.05362
22,22,14:23:00,105.186,4.04665
23,23,14:23:04,105.194,4.03968
24,24,14:23:05,105.202,4.03271
25,25,14:23:10,105.21,4.02574
26,26,14:23:15,105.218,4.01878
27,27,14:23:20,105.226,4.01181
28,28,14:23:30,105.234,4.00485
29,29,14:23:35,105.242,3.99789
30,30,14:23:39,105.25,3.99093
31,31,14:23:40,105.258,3.98397
32,32,14:23:45,105.266,3.977
33,33,14:23:50,105.274,3.97003
34,34,14:23:55,105.282,3.96306
35,35,14:24:05,105.29,3.95609
36,36,14:24:10,105.298,3.94912
37,37,14:24:14,105.306,3.94215
38,38,14:24:15,105.313,3.93518
39,39,14:24:20,105.321,3.92821
40,40,14:24:25,105.329,3.92124
41,41,14:24:30,105.337,3.91427
42,42,14:24:40,105.345,3.9073
43,43,14:24:45,105.353,3.90033
44,44,14:24:49,105.361,3.89336
45,45,14:24:50,105.369,3.88639
46,46,14:24:55,105.377,3.87942
47,47,14:25:00,105.385,3.87244
48,48,14:25:05,105.393,3.86547
49,49,14:25:15,105.401,3.8585
50,50,14:25:20,105.409,3.85153
51,51,14:25:24,105.417,3.84456
52,52,14:25:25,105.425,3.83759
53,53,14:25:30,105.433,3.83062
54,54,14:25:35,105.44,3.82365
55,55,14:25:40,105.448,3.81668
56,56,14:25:50,105.456,3.80971
57,57,14:25:55,105.464,3.80274
58,58,14:25:59,105.472,3.79577
59,59,14:26:00,105.48,3.7888
60,60,14:26:05,105.488,3.78183
61,61,14:26:10,105.496,3.77486
62,62,14:26:15,105.504,3.76789
63,63,14:26:25,105.512,3.76091
64,64,14:26:30,105.52,3.75394
65,65,14:26:34,105.528,3.74697
66,66,14:26:35,105.536,3.73999
67,67,14:26:40,105.544,3.73301
68,68,14:26:45,105.552,3.72605
69,69,14:26:50,105.559,3.71909
70,70,14:27:00,105.567,3.71212
71,71,14:27:05,105.575,3.70516
72,72,14:27:09,105.583,3.6982
73,73,14:27:10,105.591,3.69124
74,74,14:27:15,105.599,3.68428
75,75,14:27:20,105.607,3.67732
76,76,14:27:25,105.615,3.67036
77,77,14:27:35,105.623,3.6634
78,78,14:27:40,105.631,3.65643
79,79,14:27:44,105.639,3.64947
80,80,14:27:45,105.647,3.64251
81,81,14:27:50,105.655,3.63555
82,82,14:27:55,105.663,3.62859
83,83,14:28:00,105.671,3.62163
84,84,14:28:10,105.679,3.61467
85,85,14:28:15,105.687,3.60771
86,86,14:28:19,105.695,3.60074
87,87,14:28:20,105.702,3.59378
88,88,14:28:25,105.71,3.58682
89,89,14:28:30,105.718,3.57986
90,90,14:28:35,105.726,3.5729
91,91,14:28:45,105.734,3.56594
92,92,14:28:50,105.742,3.55898
93,93,14:28:54,105.75,3.55201
94,94,14:28:55,105.758,3.54505
95,95,14:29:00,105.766,3.53809
96,96,14:29:05,105.774,3.53113
97,97,14:29:10,105.782,3.52417
98,98,14:29:20,105.79,3.51721
99,99,14:29:25,105.798,3.51025
100,100,14:29:29,105.806,3.50329
101,101,14:29:30,105.814,3.49632
102,102,14:29:35,105.822,3.48935
103,103,14:29:40,105.829,3.48238
104,104,14:29:45,105.837,3.47541
105,105,14:29:55,105.845,3.46844
106,106,14:30:00,105.853,3.46147
107,107,14:30:04,105.861,3.4545
108,108,14:30:05,105.869,3.44753
109,109,14:30:10,105.877,3.44056
110,110,14:30:15,105.885,3.43359
111,111,14:30:20,105.893,3.42662
112,112,14:30:30,105.901,3.41965
113,113,14:30:35,105.909,3.41268
114,114,14:30:39,105.917,3.40571
115,115,14:30:40,105.925,3.39874
116,116,14:30:45,105.933,3.39177
117,117,14:30:50,105.94,3.3848
118,118,14:30:55,105.948,3.37783
119,119,14:31:05,105.956,3.37086
120,120,14:31:10,105.964,3.36389
121,121,14:31:14,105.972,3.35692
122,122,14:31:15,105.98,3.34995
123,123,14:31:20,105.988,3.34298
124,124,14:31:25,105.996,3.33601
125,125,14:31:30,106.004,3.32904
126,126,14:31:40,106.012,3.32207
127,127,14:31:45,106.02,3.3151
128,128,14:31:49,106.028,3.30813
129,129,14:31:50,106.036,3.30116
130,130,14:31:55,106.044,3.29419
131,131,14:32:00,106.051,3.28722
132,132,14:32:05,106.059,3.28025
133,133,14:32:15,106.067,3.27328
134,134,14:32:20,106.075,3.26631
135,135,14:32:24,106.083,3.25934
136,136,14:32:25,106.091,3.25237
137,137,14:32:30,106.099,3.2454
138,138,14:32:35,106.107,3.23844
139,139,14:32:40,106.115,3.23147
140,140,14:32:50,106.123,3.2245
141,141,14:32:55,106.131,3.21753
142,142,14:32:59,106.139,3.21056
143,143,14:33:00,106.147,3.20359
144,144,14:33:05,106.155,3.19662
145,145,14:33:10,106.163,3.18965
146,146,14:33:15,106.17,3.18268
147,147,14:33:25,106.178,3.17571
148,148,14:33:30,106.186,3.16875
149,149,14:33:34,106.194,3.16178
150,150,14:33:35,106.202,3.15481
151,151,14:33:40,106.21,3.14784
152,152,14:33:45,106.218,3.14087
153,153,14:33:50,106.226,3.1339
154,154,14:34:00,106.234,3.12693
155,155,14:34:05,106.242,3.11996
156,156,14:34:09,106.25,3.11299
157,157,14:34:10,106.258,3.10602
158,158,14:34:15,106.266,3.09905
159,159,14:34:20,106.274,3.09209
160,160,14:34:25,106.281,3.08512
161,161,14:34:35,106.289,3.07815
162,162,14:34:40,106.297,3.07118
163,163,14:34:44,106.305,3.06421
164,164,14:34:45,106.313,3.05724
165,165,14:34:50,106.321,3.05027
166,166,14:34:55,106.329,3.0433
167,167,14:35:00,106.337,3.03633
168,168,14:35:10,106.345,3.02936
169,169,14:35:15,106.353,3.02239
170,170,14:35:19,106.361,3.01542
171,171,14:35:20,106.369,3.00846
172,172,14:35:25,106.377,3.00149
173,173,14:35:30,106.385,2.99452
174,174,14:35:35,106.392,2.98755
175,175,14:35:45,106.4,2.98058
176,176,14:35:50,106.408,2.97361
177,177,14:35:54,106.416,2.96664
178,178,14:35:55,106.424,2.95967
179,179,14:36:00,106.432,2.9527
180,180,14:36:05,106.44,2.94573
181,181,14:36:10,106.448,2.93876
182,182,14:36:20,106.456,2.9318
183,183,14:36:25,106.464,2.92483
184,184,14:36:29,106.472,2.91786
185,185,14:36:30,106.48,2.9109
186,186,14:36:35,106.488,2.90394
