,Unnamed: 0,time,longitude,latitude
0,0,14:29:40,106.403,4.57203
1,1,14:29:45,106.397,4.56325
2,2,14:29:55,106.391,4.55448
3,3,14:30:00,106.385,4.5457
4,4,14:30:04,106.379,4.53692
5,5,14:30:05,106.373,4.52814
6,6,14:30:10,106.368,4.51936
7,7,14:30:15,106.362,4.51058
8,8,14:30:20,106.356,4.5018
9,9,14:30:30,106.35,4.49302
10,10,14:30:35,106.344,4.48424
11,11,14:30:39,106.338,4.47547
12,12,14:30:40,106.332,4.46669
13,13,14:30:45,106.326,4.45791
14,14,14:30:50,106.321,4.44913
15,15,14:30:55,106.315,4.44035
16,16,14:31:05,106.309,4.43157
17,17,14:31:10,106.303,4.42279
18,18,14:31:14,106.297,4.41401
19,19,14:31:15,106.291,4.40523
20,20,14:31:20,106.285,4.39646
21,21,14:31:25,106.28,4.38768
22,22,14:31:30,106.274,4.3789
23,23,14:31:40,106.268,4.37012
24,24,14:31:45,106.262,4.36134
25,25,14:31:49,106.256,4.35256
26,26,14:31:50,106.25,4.34378
27,27,14:31:55,106.244,4.335
28,28,14:32:00,106.238,4.32622
29,29,14:32:05,106.233,4.31744
30,30,14:32:15,106.228,4.30803
31,31,14:32:20,106.224,4.2981
32,32,14:32:24,106.222,4.28782
33,33,14:32:25,106.221,4.27733
34,34,14:32:30,106.221,4.26679
35,35,14:32:35,106.222,4.25628
36,36,14:32:40,106.223,4.2458
37,37,14:32:50,106.224,4.23534
38,38,14:32:55,106.226,4.22491
39,39,14:32:59,106.228,4.21449
40,40,14:33:00,106.229,4.20408
41,41,14:33:05,106.231,4.19368
42,42,14:33:10,106.233,4.18331
43,43,14:33:15,106.235,4.17294
44,44,14:33:25,106.237,4.16257
45,45,14:33:30,106.239,4.15221
46,46,14:33:34,106.241,4.14184
47,47,14:33:35,106.243,4.13147
48,48,14:33:40,106.245,4.1211
49,49,14:33:45,106.247,4.11073
50,50,14:33:50,106.249,4.10036
51,51,14:34:00,106.251,4.08999
52,52,14:34:05,106.252,4.07963
53,53,14:34:09,106.254,4.06926
54,54,14:34:10,106.256,4.05889
55,55,14:34:15,106.258,4.04852
56,56,14:34:20,106.26,4.03815
57,57,14:34:25,106.262,4.02778
58,58,14:34:35,106.264,4.01741
59,59,14:34:40,106.266,4.00704
60,60,14:34:44,106.268,3.99668
61,61,14:34:45,106.27,3.98631
62,62,14:34:50,106.272,3.97594
63,63,14:34:55,106.273,3.96541
64,64,14:35:00,106.272,3.95488
65,65,14:35:10,106.27,3.9445
66,66,14:35:15,106.267,3.93442
67,67,14:35:19,106.263,3.92478
68,68,14:35:20,106.257,3.91574
69,69,14:35:25,106.251,3.90741
70,70,14:35:30,106.243,3.89992
71,71,14:35:35,106.235,3.89314
72,72,14:35:45,106.227,3.88636
73,73,14:35:50,106.219,3.87958
74,74,14:35:54,106.211,3.8728
75,75,14:35:55,106.203,3.86602
76,76,14:36:00,106.195,3.85924
77,77,14:36:05,106.187,3.85246
78,78,14:36:10,106.178,3.84568
79,79,14:36:20,106.17,3.8389
80,80,14:36:25,106.162,3.83212
81,81,14:36:29,106.154,3.82534
82,82,14:36:30,106.146,3.81856
83,83,14:36:35,106.138,3.81178
84,84,14:36:40,106.13,3.805
85,85,14:36:45,106.122,3.79822
86,86,14:36:55,106.114,3.79144
87,87,14:37:00,106.106,3.78466
88,88,14:37:04,106.097,3.77788
89,89,14:37:05,106.089,3.7711
90,90,14:37:10,106.081,3.76432
91,91,14:37:15,106.073,3.75754
92,92,14:37:20,106.065,3.75076
93,93,14:37:30,106.057,3.74398
94,94,14:37:35,106.05,3.73627
95,95,14:37:39,106.044,3.72776
96,96,14:37:40,106.038,3.71855
97,97,14:37:45,106.034,3.70879
98,98,14:37:50,106.032,3.69863
99,99,14:37:55,106.03,3.68819
100,100,14:38:05,106.03,3.67765
101,101,14:38:10,106.031,3.66715
102,102,14:38:14,106.033,3.65684
103,103,14:38:15,106.036,3.64688
104,104,14:38:20,106.041,3.63741
105,105,14:38:25,106.046,3.62834
106,106,14:38:30,106.052,3.61928
107,107,14:38:40,106.057,3.61022
108,108,14:38:45,106.063,3.60116
109,109,14:38:49,106.068,3.5921
110,110,14:38:50,106.073,3.58304
111,111,14:38:55,106.079,3.57398
112,112,14:39:00,106.084,3.56492
113,113,14:39:05,106.09,3.55586
114,114,14:39:15,106.095,3.5468
115,115,14:39:20,106.101,3.53774
116,116,14:39:24,106.106,3.52868
117,117,14:39:25,106.111,3.51962
118,118,14:39:30,106.117,3.51056
119,119,14:39:35,106.122,3.5015
120,120,14:39:40,106.128,3.49243
121,121,14:39:50,106.133,3.48337
122,122,14:39:55,106.138,3.47431
123,123,14:39:59,106.144,3.46525
124,124,14:40:00,106.149,3.45619
125,125,14:40:05,106.155,3.44713
126,126,14:40:10,106.16,3.43807
127,127,14:40:15,106.165,3.42901
128,128,14:40:25,106.171,3.41995
129,129,14:40:30,106.176,3.41089
130,130,14:40:34,106.182,3.40183
131,131,14:40:35,106.187,3.39277
132,132,14:40:40,106.192,3.38371
133,133,14:40:45,106.198,3.37465
134,134,14:40:50,106.203,3.36559
135,135,14:41:00,106.209,3.35653
136,136,14:41:05,106.214,3.34747
137,137,14:41:09,106.22,3.33841
138,138,14:41:10,106.225,3.32935
139,139,14:41:15,106.23,3.32029
140,140,14:41:20,106.236,3.31123
141,141,14:41:25,106.241,3.30217
142,142,14:41:35,106.247,3.2931
143,143,14:41:40,106.252,3.28404
144,144,14:41:44,106.257,3.27498
145,145,14:41:45,106.263,3.26592
146,146,14:41:50,106.268,3.25686
147,147,14:41:55,106.274,3.2478
148,148,14:42:00,106.279,3.23874
149,149,14:42:10,106.284,3.22968
150,150,14:42:15,106.29,3.22062
151,151,14:42:19,106.295,3.21156
152,152,14:42:20,106.301,3.2025
153,153,14:42:25,106.306,3.19344
154,154,14:42:30,106.312,3.18438
155,155,14:42:35,106.317,3.17532
156,156,14:42:45,106.322,3.16626
157,157,14:42:50,106.328,3.1572
158,158,14:42:54,106.333,3.14814
159,159,14:42:55,106.339,3.13908
160,160,14:43:00,106.344,3.13002
161,161,14:43:05,106.349,3.12096
162,162,14:43:10,106.355,3.1119
163,163,14:43:20,106.36,3.10284
164,164,14:43:25,106.366,3.09377
165,165,14:43:29,106.371,3.08471
166,166,14:43:30,106.376,3.07565
167,167,14:43:35,106.382,3.0666
168,168,14:43:40,106.387,3.05754
169,169,14:43:45,106.393,3.04849
170,170,14:43:55,106.398,3.03943
171,171,14:44:00,106.403,3.03038
172,172,14:44:04,106.409,3.02132
173,173,14:44:05,106.414,3.01226
174,174,14:44:10,106.42,3.00321
175,175,14:44:15,106.425,2.99415
176,176,14:44:20,106.431,2.9851
177,177,14:44:30,106.436,2.97604
178,178,14:44:35,106.441,2.96699
179,179,14:44:39,106.447,2.95793
180,180,14:44:40,106.452,2.94888
181,181,14:44:45,106.458,2.93982
182,182,14:44:50,106.463,2.93077
183,183,14:44:55,106.467,2.92112
184,184,14:45:05,106.47,2.91104
185,185,14:45:10,106.473,2.90078
186,186,14:45:14,106.475,2.89048
187,187,14:45:15,106.477,2.88016
188,188,14:45:20,106.479,2.86983
189,189,14:45:25,106.481,2.85946
190,190,14:45:30,106.483,2.84909
191,191,14:45:40,106.485,2.83872
192,192,14:45:45,106.487,2.82835
193,193,14:45:49,106.489,2.81799
194,194,14:45:50,106.491,2.80762
195,195,14:45:55,106.493,2.79725
196,196,14:46:00,106.495,2.78688
197,197,14:46:05,106.497,2.77652
198,198,14:46:15,106.499,2.76615
