,time,longitude,latitude
0,15:45:35,106.403,4.57203
1,15:45:40,106.397,4.56325
2,15:45:45,106.391,4.55448
3,15:45:50,106.385,4.5457
4,15:45:55,106.379,4.53692
5,15:46:00,106.373,4.52814
6,15:46:05,106.368,4.51936
7,15:46:10,106.362,4.51058
8,15:46:15,106.356,4.5018
9,15:46:20,106.35,4.49302
10,15:46:25,106.344,4.48424
11,15:46:30,106.338,4.47547
12,15:46:35,106.332,4.46669
13,15:46:40,106.326,4.45791
14,15:46:45,106.321,4.44913
15,15:46:50,106.315,4.44035
16,15:46:55,106.309,4.43157
17,15:47:00,106.303,4.42279
18,15:47:05,106.297,4.41401
19,15:47:10,106.291,4.40523
20,15:47:15,106.285,4.39646
21,15:47:20,106.28,4.38768
22,15:47:25,106.274,4.3789
23,15:47:30,106.268,4.37012
24,15:47:35,106.262,4.36134
25,15:47:40,106.256,4.35256
26,15:47:45,106.25,4.34378
27,15:47:50,106.244,4.335
28,15:47:55,106.238,4.32622
29,15:48:00,106.233,4.31744
30,15:48:05,106.228,4.30803
31,15:48:10,106.224,4.2981
32,15:48:15,106.222,4.28782
33,15:48:20,106.221,4.27733
34,15:48:25,106.221,4.26679
35,15:48:30,106.222,4.25628
36,15:48:35,106.223,4.2458
37,15:48:40,106.224,4.23534
38,15:48:45,106.226,4.22491
39,15:48:50,106.228,4.21449
40,15:48:55,106.229,4.20408
41,15:49:00,106.231,4.19368
42,15:49:05,106.233,4.18331
43,15:49:10,106.235,4.17294
44,15:49:15,106.238,4.16288
45,15:49:20,106.242,4.15297
46,15:49:25,106.245,4.14306
47,15:49:30,106.249,4.13315
48,15:49:35,106.253,4.12324
49,15:49:40,106.256,4.11332
50,15:49:45,106.26,4.10341
51,15:49:50,106.264,4.0935
52,15:49:55,106.267,4.08359
53,15:50:00,106.271,4.07368
54,15:50:05,106.274,4.06376
55,15:50:10,106.278,4.05385
56,15:50:15,106.282,4.04394
57,15:50:20,106.285,4.03403
58,15:50:25,106.289,4.02412
59,15:50:30,106.292,4.0142
60,15:50:35,106.296,4.00429
61,15:50:39,106.3,3.99438
62,15:50:40,106.303,3.98447
63,15:50:45,106.307,3.97456
64,15:50:50,106.311,3.96465
65,15:50:55,106.314,3.95473
66,15:51:05,106.318,3.94482
67,15:51:10,106.321,3.93491
68,15:51:14,106.325,3.925
69,15:51:15,106.329,3.91509
70,15:51:20,106.332,3.90517
71,15:51:25,106.336,3.89526
72,15:51:30,106.339,3.88535
73,15:51:40,106.343,3.87544
74,15:51:45,106.347,3.86553
75,15:51:50,106.35,3.85561
76,15:51:55,106.354,3.8457
77,15:52:00,106.357,3.83579
78,15:52:05,106.361,3.82588
79,15:52:15,106.365,3.81597
80,15:52:20,106.368,3.80606
81,15:52:25,106.372,3.79614
82,15:52:30,106.376,3.78623
83,15:52:35,106.379,3.77632
84,15:52:40,106.383,3.76641
85,15:52:45,106.386,3.7565
86,15:52:50,106.39,3.74658
87,15:52:55,106.394,3.73667
88,15:52:59,106.397,3.72676
89,15:53:00,106.401,3.71685
90,15:53:05,106.404,3.70694
91,15:53:10,106.408,3.69702
92,15:53:15,106.412,3.68711
93,15:53:20,106.415,3.6772
94,15:53:25,106.419,3.66729
95,15:53:30,106.423,3.65738
96,15:53:35,106.426,3.64746
97,15:53:40,106.43,3.63755
98,15:53:45,106.433,3.62764
99,15:53:50,106.437,3.61773
100,15:53:55,106.441,3.60782
101,15:54:00,106.444,3.59791
102,15:54:05,106.448,3.58799
103,15:54:10,106.451,3.57808
104,15:54:15,106.455,3.56817
105,15:54:20,106.459,3.55826
106,15:54:25,106.462,3.54835
107,15:54:30,106.465,3.53807
108,15:54:35,106.466,3.52758
109,15:54:40,106.466,3.51704
110,15:54:45,106.466,3.50649
111,15:54:50,106.466,3.49594
112,15:54:55,106.466,3.48539
113,15:55:00,106.466,3.47485
114,15:55:05,106.466,3.4643
115,15:55:10,106.466,3.45375
116,15:55:15,106.466,3.4432
117,15:55:20,106.466,3.43266
118,15:55:25,106.467,3.42211
119,15:55:30,106.467,3.41156
120,15:55:35,106.467,3.40101
121,15:55:40,106.467,3.39046
122,15:55:45,106.467,3.37992
123,15:55:50,106.467,3.36937
124,15:55:55,106.467,3.35882
125,15:56:00,106.467,3.34827
126,15:56:05,106.467,3.33773
127,15:56:10,106.467,3.32718
128,15:56:20,106.467,3.31663
129,15:56:25,106.467,3.30608
130,15:56:30,106.467,3.29553
131,15:56:35,106.467,3.28499
132,15:56:40,106.467,3.27444
133,15:56:45,106.468,3.26389
134,15:56:50,106.468,3.25334
135,15:56:55,106.468,3.2428
136,15:57:00,106.468,3.23225
137,15:57:05,106.468,3.2217
138,15:57:10,106.468,3.21115
139,15:57:15,106.468,3.20061
140,15:57:20,106.468,3.19006
141,15:57:25,106.468,3.17951
142,15:57:30,106.468,3.16896
143,15:57:35,106.468,3.15841
144,15:57:40,106.468,3.14787
145,15:57:45,106.468,3.13732
146,15:57:50,106.468,3.12677
147,15:57:55,106.468,3.11622
148,15:58:00,106.469,3.10568
149,15:58:05,106.469,3.09513
150,15:58:10,106.469,3.08458
151,15:58:15,106.469,3.07403
152,15:58:20,106.469,3.06348
153,15:58:25,106.469,3.05294
154,15:58:30,106.469,3.04239
155,15:58:35,106.469,3.03184
156,15:58:40,106.469,3.02129
157,15:58:45,106.469,3.01075
158,15:58:50,106.469,3.0002
159,15:58:55,106.469,2.98965
160,15:59:00,106.469,2.9791
161,15:59:05,106.469,2.96855
162,15:59:10,106.47,2.95801
163,15:59:15,106.47,2.94746
164,15:59:20,106.47,2.93691
165,15:59:24,106.47,2.92636
166,15:59:25,106.471,2.9159
167,15:59:30,106.473,2.90553
168,15:59:35,106.475,2.89516
169,15:59:40,106.477,2.88479
170,15:59:45,106.479,2.87443
171,15:59:50,106.481,2.86406
172,15:59:55,106.483,2.85369
173,16:00:00,106.485,2.84332
174,16:00:05,106.487,2.83295
175,16:00:10,106.489,2.82258
176,16:00:15,106.49,2.81221
177,16:00:20,106.492,2.80185
178,16:00:25,106.494,2.79148
