,time,longitude,latitude
0,15:49:00,106.403,4.57203
1,15:49:05,106.397,4.56325
2,15:49:10,106.391,4.55448
3,15:49:15,106.385,4.5457
4,15:49:20,106.379,4.53692
5,15:49:25,106.373,4.52814
6,15:49:30,106.368,4.51936
7,15:49:35,106.362,4.51058
8,15:49:40,106.356,4.5018
9,15:49:45,106.35,4.49302
10,15:49:50,106.344,4.48424
11,15:49:55,106.338,4.47547
12,15:50:00,106.332,4.46669
13,15:50:05,106.326,4.45791
14,15:50:10,106.321,4.44913
15,15:50:15,106.315,4.44035
16,15:50:20,106.309,4.43157
17,15:50:25,106.303,4.42279
18,15:50:30,106.297,4.41401
19,15:50:35,106.291,4.40523
20,15:50:40,106.285,4.39646
21,15:50:45,106.28,4.38768
22,15:50:50,106.274,4.3789
23,15:50:55,106.268,4.37012
24,15:51:00,106.262,4.36134
25,15:51:05,106.256,4.35256
26,15:51:10,106.25,4.34378
27,15:51:15,106.244,4.335
28,15:51:20,106.238,4.32622
29,15:51:25,106.233,4.31744
30,15:51:30,106.227,4.30867
31,15:51:35,106.221,4.29989
32,15:51:40,106.214,4.29188
33,15:51:45,106.206,4.2847
34,15:51:50,106.198,4.27778
35,15:51:55,106.19,4.27095
36,15:52:00,106.182,4.26428
37,15:52:05,106.174,4.25761
38,15:52:10,106.166,4.25094
39,15:52:15,106.157,4.24427
40,15:52:20,106.149,4.2376
41,15:52:25,106.141,4.23092
42,15:52:30,106.133,4.22425
43,15:52:35,106.125,4.21758
44,15:52:40,106.116,4.21091
45,15:52:45,106.108,4.20423
46,15:52:50,106.1,4.19756
47,15:52:55,106.092,4.19089
48,15:53:00,106.084,4.18422
49,15:53:05,106.075,4.17755
50,15:53:10,106.067,4.17087
51,15:53:15,106.059,4.1642
52,15:53:20,106.051,4.15753
53,15:53:25,106.043,4.15086
54,15:53:30,106.035,4.14418
55,15:53:35,106.026,4.13751
56,15:53:40,106.018,4.13084
57,15:53:45,106.01,4.12417
58,15:53:50,106.002,4.1175
59,15:53:55,105.994,4.11082
60,15:54:00,105.985,4.10415
61,15:54:05,105.977,4.09748
62,15:54:10,105.969,4.09081
63,15:54:15,105.961,4.08413
64,15:54:20,105.953,4.07746
65,15:54:25,105.944,4.07079
66,15:54:30,105.936,4.06412
67,15:54:35,105.928,4.05745
68,15:54:40,105.92,4.05077
69,15:54:45,105.912,4.0441
70,15:54:50,105.904,4.03743
71,15:54:55,105.895,4.03076
72,15:55:00,105.887,4.02408
73,15:55:05,105.879,4.01741
74,15:55:10,105.871,4.01074
75,15:55:15,105.863,4.00407
76,15:55:20,105.854,3.9974
77,15:55:25,105.846,3.99072
78,15:55:30,105.838,3.98405
79,15:55:35,105.83,3.97738
80,15:55:40,105.822,3.96977
81,15:55:45,105.816,3.96134
82,15:55:50,105.811,3.9522
83,15:55:55,105.807,3.9425
84,15:56:00,105.804,3.93237
85,15:56:05,105.802,3.92196
86,15:56:10,105.802,3.91142
87,15:56:15,105.802,3.9009
88,15:56:20,105.804,3.89052
89,15:56:25,105.806,3.88013
90,15:56:30,105.808,3.86974
91,15:56:35,105.81,3.85935
92,15:56:40,105.812,3.84896
93,15:56:45,105.813,3.83858
94,15:56:50,105.815,3.82819
95,15:56:55,105.817,3.8178
96,15:57:00,105.819,3.80741
97,15:57:05,105.821,3.79703
98,15:57:10,105.823,3.78664
99,15:57:15,105.825,3.77625
100,15:57:20,105.826,3.76586
101,15:57:25,105.828,3.75547
102,15:57:30,105.83,3.74509
103,15:57:35,105.832,3.7347
104,15:57:40,105.834,3.72431
105,15:57:45,105.836,3.71392
106,15:57:50,105.837,3.70353
107,15:57:55,105.839,3.69315
108,15:58:00,105.84,3.68261
109,15:58:05,105.839,3.67209
110,15:58:10,105.837,3.66173
111,15:58:15,105.834,3.65168
112,15:58:20,105.829,3.64209
113,15:58:25,105.824,3.63309
114,15:58:30,105.817,3.62483
115,15:58:35,105.81,3.61742
116,15:58:40,105.802,3.61097
117,15:58:45,105.792,3.60556
118,15:58:50,105.783,3.60079
119,15:58:55,105.774,3.59602
120,15:59:00,105.764,3.59125
121,15:59:05,105.755,3.58648
122,15:59:10,105.745,3.58171
123,15:59:15,105.736,3.57694
124,15:59:20,105.726,3.57217
