,time,longitude,latitude
0,14:29:00,106.403,4.57203
1,14:29:05,106.397,4.56325
2,14:29:10,106.391,4.55448
3,14:29:15,106.385,4.5457
4,14:29:20,106.379,4.53692
5,14:29:25,106.373,4.52814
6,14:29:30,106.368,4.51936
7,14:29:35,106.362,4.51058
8,14:29:40,106.356,4.5018
9,14:29:45,106.35,4.49302
10,14:29:50,106.344,4.48424
11,14:29:55,106.338,4.47547
12,14:30:00,106.332,4.46669
13,14:30:05,106.326,4.45791
14,14:30:10,106.321,4.44913
15,14:30:15,106.315,4.44035
16,14:30:20,106.309,4.43157
17,14:30:25,106.303,4.42279
18,14:30:30,106.297,4.41401
19,14:30:35,106.291,4.40523
20,14:30:40,106.285,4.39646
21,14:30:45,106.28,4.38768
22,14:30:50,106.274,4.3789
23,14:30:55,106.268,4.37012
24,14:31:00,106.262,4.36134
25,14:31:05,106.256,4.35256
26,14:31:10,106.25,4.34378
27,14:31:15,106.244,4.335
28,14:31:20,106.238,4.32622
29,14:31:25,106.233,4.31744
30,14:31:30,106.227,4.30867
31,14:31:35,106.221,4.29989
32,14:31:40,106.214,4.29188
33,14:31:45,106.206,4.2847
34,14:31:50,106.198,4.27778
35,14:31:55,106.19,4.27095
36,14:32:00,106.182,4.26428
37,14:32:05,106.174,4.25761
38,14:32:10,106.166,4.25094
39,14:32:15,106.157,4.24427
40,14:32:20,106.149,4.2376
41,14:32:25,106.141,4.23092
42,14:32:30,106.133,4.22425
43,14:32:35,106.125,4.21758
44,14:32:40,106.116,4.21091
45,14:32:45,106.108,4.20423
46,14:32:50,106.1,4.19756
47,14:32:55,106.092,4.19089
48,14:33:00,106.084,4.18422
49,14:33:05,106.075,4.17755
50,14:33:10,106.067,4.17087
51,14:33:15,106.059,4.1642
52,14:33:20,106.051,4.15753
53,14:33:25,106.043,4.15086
54,14:33:30,106.035,4.14418
55,14:33:35,106.026,4.13751
56,14:33:40,106.018,4.13084
57,14:33:45,106.01,4.12417
58,14:33:50,106.001,4.11853
59,14:33:55,105.992,4.11325
60,14:34:00,105.983,4.10798
61,14:34:05,105.974,4.10271
62,14:34:10,105.964,4.09743
63,14:34:15,105.955,4.09216
64,14:34:20,105.946,4.08688
65,14:34:25,105.937,4.08161
66,14:34:30,105.928,4.07633
67,14:34:35,105.919,4.07106
68,14:34:40,105.909,4.06579
69,14:34:45,105.9,4.06051
70,14:34:50,105.891,4.05524
71,14:34:55,105.882,4.04996
72,14:35:00,105.873,4.04469
73,14:35:05,105.864,4.03942
74,14:35:10,105.854,4.03414
75,14:35:15,105.845,4.02887
76,14:35:20,105.836,4.02359
77,14:35:25,105.827,4.01832
78,14:35:30,105.818,4.01304
79,14:35:35,105.809,4.00777
80,14:35:40,105.8,4.0025
81,14:35:45,105.79,3.99722
82,14:35:50,105.781,3.99195
83,14:35:55,105.772,3.98667
84,14:36:00,105.763,3.9814
85,14:36:05,105.754,3.97613
86,14:36:10,105.745,3.97085
87,14:36:15,105.735,3.96558
88,14:36:20,105.726,3.9603
89,14:36:25,105.717,3.95503
90,14:36:30,105.708,3.94975
91,14:36:35,105.699,3.94448
92,14:36:40,105.69,3.93921
93,14:36:45,105.68,3.93393
94,14:36:50,105.671,3.92866
95,14:36:55,105.662,3.92338
96,14:37:00,105.653,3.91811
97,14:37:05,105.644,3.91283
98,14:37:10,105.635,3.90756
99,14:37:15,105.626,3.90229
100,14:37:20,105.617,3.89595
101,14:37:25,105.609,3.88886
102,14:37:30,105.601,3.88176
103,14:37:35,105.594,3.87466
104,14:37:40,105.586,3.86756
105,14:37:45,105.578,3.86046
106,14:37:50,105.57,3.85337
107,14:37:55,105.562,3.84627
108,14:38:00,105.554,3.83917
109,14:38:05,105.547,3.83207
110,14:38:10,105.539,3.82497
111,14:38:15,105.531,3.81787
112,14:38:20,105.523,3.81077
113,14:38:25,105.515,3.80368
114,14:38:30,105.508,3.79658
115,14:38:35,105.5,3.78948
116,14:38:40,105.492,3.78238
117,14:38:45,105.484,3.77528
118,14:38:50,105.476,3.76818
119,14:38:55,105.468,3.76108
120,14:39:00,105.461,3.75398
121,14:39:05,105.453,3.74689
122,14:39:10,105.445,3.73979
123,14:39:15,105.437,3.73269
124,14:39:20,105.429,3.72559
125,14:39:25,105.422,3.71849
126,14:39:30,105.414,3.71139
127,14:39:35,105.406,3.70429
128,14:39:40,105.398,3.69719
129,14:39:45,105.39,3.6901
130,14:39:50,105.382,3.683
131,14:39:55,105.375,3.6759
132,14:40:00,105.367,3.6688
133,14:40:05,105.359,3.6617
134,14:40:10,105.351,3.6546
135,14:40:15,105.343,3.6475
136,14:40:20,105.336,3.64041
137,14:40:25,105.328,3.63331
138,14:40:30,105.32,3.62621
139,14:40:35,105.312,3.61911
140,14:40:40,105.304,3.61201
141,14:40:45,105.296,3.60491
142,14:40:50,105.289,3.59781
143,14:40:55,105.281,3.59071
144,14:41:00,105.273,3.58362
145,14:41:05,105.265,3.57652
146,14:41:10,105.257,3.56942
147,14:41:15,105.25,3.56232
148,14:41:20,105.242,3.55522
149,14:41:25,105.234,3.54812
150,14:41:30,105.226,3.54102
151,14:41:35,105.218,3.53392
152,14:41:40,105.21,3.52683
153,14:41:45,105.203,3.51973
154,14:41:50,105.195,3.51263
155,14:41:55,105.187,3.50553
156,14:42:00,105.179,3.49843
157,14:42:05,105.171,3.49133
158,14:42:10,105.164,3.48423
159,14:42:15,105.156,3.47713
160,14:42:20,105.148,3.47004
161,14:42:25,105.14,3.46294
162,14:42:30,105.132,3.45584
163,14:42:35,105.124,3.44874
164,14:42:40,105.117,3.44164
165,14:42:45,105.109,3.43454
166,14:42:50,105.101,3.42744
167,14:42:55,105.093,3.42035
168,14:43:00,105.085,3.41324
169,14:43:05,105.078,3.40613
170,14:43:10,105.07,3.39903
171,14:43:15,105.062,3.39192
172,14:43:20,105.054,3.38482
173,14:43:25,105.046,3.37771
174,14:43:30,105.039,3.37061
175,14:43:35,105.031,3.3635
176,14:43:40,105.023,3.3564
177,14:43:45,105.015,3.34929
178,14:43:50,105.007,3.34218
179,14:43:55,105.0,3.33508
180,14:44:00,104.992,3.32797
181,14:44:05,104.984,3.32087
182,14:44:10,104.976,3.31376
183,14:44:15,104.968,3.30666
184,14:44:20,104.961,3.29955
185,14:44:25,104.953,3.29245
186,14:44:30,104.945,3.28534
187,14:44:35,104.937,3.27823
188,14:44:40,104.929,3.27113
189,14:44:45,104.921,3.26402
190,14:44:50,104.914,3.25692
191,14:44:55,104.906,3.24981
192,14:45:00,104.898,3.24271
193,14:45:05,104.89,3.2356
194,14:45:10,104.882,3.2285
195,14:45:15,104.875,3.22139
196,14:45:20,104.867,3.21428
197,14:45:25,104.859,3.20718
198,14:45:30,104.851,3.20007
199,14:45:35,104.843,3.19297
200,14:45:40,104.836,3.18586
201,14:45:45,104.828,3.17876
202,14:45:50,104.82,3.17165
203,14:45:55,104.812,3.16455
204,14:46:00,104.804,3.15744
205,14:46:05,104.797,3.15034
206,14:46:10,104.789,3.14323
207,14:46:15,104.781,3.13612
208,14:46:20,104.773,3.12902
209,14:46:25,104.765,3.12191
210,14:46:30,104.758,3.11481
211,14:46:35,104.75,3.1077
212,14:46:40,104.742,3.1006
213,14:46:45,104.734,3.09349
214,14:46:50,104.726,3.08639
215,14:46:55,104.718,3.07929
216,14:47:00,104.711,3.0722
217,14:47:05,104.703,3.0651
218,14:47:10,104.695,3.058
219,14:47:15,104.687,3.0509
220,14:47:20,104.679,3.0438
221,14:47:25,104.672,3.0367
222,14:47:30,104.663,3.03005
223,14:47:35,104.655,3.0234
224,14:47:40,104.647,3.01674
225,14:47:45,104.639,3.01009
226,14:47:50,104.631,3.00344
227,14:47:55,104.622,2.99679
228,14:48:00,104.614,2.99014
229,14:48:05,104.606,2.98348
230,14:48:10,104.598,2.97683
231,14:48:15,104.59,2.97018
232,14:48:20,104.581,2.96353
233,14:48:25,104.573,2.95687
234,14:48:30,104.565,2.95022
235,14:48:35,104.557,2.94357
236,14:48:40,104.549,2.93692
237,14:48:45,104.54,2.93027
238,14:48:50,104.532,2.92361
239,14:48:55,104.524,2.91696
240,14:49:00,104.516,2.91031
241,14:49:05,104.508,2.90366
242,14:49:10,104.499,2.897
243,14:49:15,104.491,2.89035
244,14:49:20,104.483,2.8837
245,14:49:25,104.475,2.87705
246,14:49:30,104.467,2.8704
247,14:49:35,104.459,2.86374
248,14:49:40,104.45,2.85709
249,14:49:45,104.442,2.85044
250,14:49:50,104.434,2.84379
251,14:49:55,104.426,2.83714
252,14:50:00,104.418,2.83048
253,14:50:05,104.409,2.82383
254,14:50:10,104.401,2.81718
255,14:50:15,104.393,2.81053
256,14:50:20,104.385,2.80387
257,14:50:25,104.377,2.79722
258,14:50:30,104.368,2.79057
259,14:50:35,104.36,2.78392
260,14:50:40,104.352,2.77727
261,14:50:45,104.344,2.77061
262,14:50:50,104.336,2.76396
263,14:50:55,104.327,2.75731
264,14:51:00,104.319,2.75066
265,14:51:05,104.311,2.744
266,14:51:10,104.303,2.73735
267,14:51:15,104.295,2.7307
268,14:51:20,104.286,2.72405
269,14:51:25,104.278,2.7174
270,14:51:30,104.27,2.71074
271,14:51:35,104.262,2.70409
272,14:51:40,104.254,2.69744
273,14:51:45,104.245,2.69079
274,14:51:50,104.237,2.68414
275,14:51:55,104.229,2.67748
276,14:52:00,104.221,2.67083
277,14:52:05,104.213,2.66418
278,14:52:10,104.204,2.65753
279,14:52:15,104.196,2.65087
280,14:52:20,104.188,2.64422
281,14:52:25,104.18,2.63757
282,14:52:30,104.172,2.63092
283,14:52:35,104.163,2.62427
284,14:52:40,104.155,2.61761
285,14:52:45,104.147,2.61096
286,14:52:50,104.139,2.60431
287,14:52:55,104.131,2.59766
288,14:53:00,104.122,2.59102
289,14:53:05,104.114,2.58438
290,14:53:10,104.106,2.57773
291,14:53:15,104.098,2.57109
292,14:53:20,104.09,2.56446
