,time,longitude,latitude
0,17:03:40,106.403,4.57203
1,17:03:45,106.397,4.56325
2,17:03:50,106.391,4.55448
3,17:03:55,106.385,4.5457
4,17:04:00,106.379,4.53692
5,17:04:05,106.373,4.52814
6,17:04:10,106.368,4.51936
7,17:04:15,106.362,4.51058
8,17:04:20,106.356,4.5018
9,17:04:25,106.35,4.49302
10,17:04:30,106.344,4.48424
11,17:04:35,106.338,4.47547
12,17:04:40,106.332,4.46669
13,17:04:45,106.326,4.45791
14,17:04:50,106.321,4.44913
15,17:04:55,106.315,4.44035
16,17:05:00,106.309,4.43157
17,17:05:05,106.303,4.42279
18,17:05:10,106.297,4.41401
19,17:05:15,106.291,4.40523
20,17:05:20,106.285,4.39646
21,17:05:25,106.28,4.38768
22,17:05:30,106.274,4.3789
23,17:05:35,106.268,4.37012
24,17:05:40,106.262,4.36134
25,17:05:45,106.256,4.35256
26,17:05:50,106.25,4.34378
27,17:05:55,106.244,4.335
28,17:06:00,106.238,4.32622
29,17:06:05,106.233,4.31744
30,17:06:10,106.228,4.30803
31,17:06:15,106.224,4.2981
32,17:06:20,106.222,4.28782
33,17:06:25,106.221,4.27733
34,17:06:30,106.221,4.26679
35,17:06:35,106.222,4.25628
36,17:06:40,106.223,4.2458
37,17:06:45,106.224,4.23534
38,17:06:50,106.226,4.22491
39,17:06:55,106.228,4.21449
40,17:07:00,106.229,4.20408
41,17:07:05,106.231,4.19368
42,17:07:10,106.233,4.18331
43,17:07:15,106.235,4.17294
44,17:07:20,106.237,4.16257
45,17:07:25,106.239,4.15221
46,17:07:30,106.241,4.14184
47,17:07:35,106.243,4.13147
48,17:07:40,106.245,4.1211
49,17:07:45,106.247,4.11073
50,17:07:50,106.249,4.10036
51,17:07:55,106.251,4.08999
52,17:08:00,106.252,4.07963
53,17:08:05,106.254,4.06926
54,17:08:10,106.256,4.05889
55,17:08:15,106.258,4.04852
56,17:08:20,106.26,4.03815
57,17:08:25,106.262,4.02778
58,17:08:30,106.264,4.01741
59,17:08:35,106.266,4.00704
60,17:08:40,106.267,3.99652
61,17:08:45,106.266,3.98599
62,17:08:50,106.264,3.97561
63,17:08:55,106.261,3.96552
64,17:09:00,106.257,3.95589
65,17:09:05,106.251,3.94684
66,17:09:10,106.245,3.93851
67,17:09:15,106.237,3.93103
68,17:09:20,106.229,3.92425
69,17:09:25,106.221,3.91747
70,17:09:30,106.213,3.91069
71,17:09:35,106.205,3.90391
72,17:09:40,106.197,3.89713
73,17:09:45,106.189,3.89035
74,17:09:50,106.181,3.88356
75,17:09:55,106.173,3.87678
76,17:10:00,106.165,3.87
77,17:10:05,106.156,3.86322
78,17:10:10,106.148,3.85644
79,17:10:15,106.14,3.84966
80,17:10:20,106.132,3.84288
81,17:10:25,106.124,3.8361
82,17:10:30,106.116,3.82932
83,17:10:35,106.108,3.82254
84,17:10:40,106.1,3.81576
85,17:10:45,106.092,3.80898
86,17:10:50,106.084,3.8022
87,17:10:55,106.076,3.7945
88,17:11:00,106.07,3.78598
89,17:11:05,106.065,3.77678
90,17:11:10,106.061,3.76702
91,17:11:15,106.058,3.75685
92,17:11:20,106.057,3.74642
93,17:11:25,106.056,3.73588
94,17:11:30,106.057,3.72537
95,17:11:35,106.059,3.71507
96,17:11:40,106.063,3.7051
97,17:11:45,106.068,3.69563
98,17:11:50,106.072,3.68626
99,17:11:55,106.077,3.67689
100,17:12:00,106.082,3.66752
101,17:12:05,106.087,3.65815
102,17:12:10,106.092,3.64878
103,17:12:15,106.097,3.63941
104,17:12:20,106.102,3.63004
105,17:12:25,106.106,3.62067
106,17:12:30,106.111,3.6113
107,17:12:35,106.116,3.60193
108,17:12:40,106.121,3.59256
109,17:12:45,106.126,3.58319
110,17:12:50,106.131,3.57382
111,17:12:55,106.136,3.56445
112,17:13:00,106.14,3.55507
113,17:13:05,106.145,3.5457
114,17:13:10,106.15,3.53633
115,17:13:15,106.155,3.52696
116,17:13:20,106.16,3.51759
117,17:13:25,106.165,3.50822
118,17:13:30,106.169,3.49885
119,17:13:35,106.174,3.48948
120,17:13:40,106.179,3.48011
121,17:13:45,106.184,3.47074
122,17:13:50,106.189,3.46137
123,17:13:55,106.194,3.452
124,17:14:00,106.199,3.44263
125,17:14:05,106.203,3.43326
126,17:14:10,106.208,3.42389
127,17:14:15,106.213,3.41452
128,17:14:20,106.218,3.40515
129,17:14:25,106.223,3.39577
130,17:14:30,106.228,3.3864
131,17:14:35,106.232,3.37703
132,17:14:40,106.237,3.36766
133,17:14:45,106.242,3.35829
134,17:14:50,106.247,3.34892
135,17:14:55,106.252,3.33955
136,17:15:00,106.257,3.33018
137,17:15:05,106.262,3.32081
138,17:15:10,106.266,3.31145
139,17:15:15,106.271,3.30208
140,17:15:20,106.276,3.29272
141,17:15:25,106.281,3.28335
142,17:15:30,106.286,3.27398
143,17:15:35,106.291,3.26462
144,17:15:40,106.296,3.25525
145,17:15:45,106.3,3.24588
146,17:15:50,106.305,3.23652
147,17:15:55,106.31,3.22715
148,17:16:00,106.315,3.21778
149,17:16:05,106.32,3.20842
150,17:16:10,106.325,3.19905
151,17:16:15,106.33,3.18969
152,17:16:20,106.334,3.18032
153,17:16:25,106.339,3.17095
154,17:16:30,106.344,3.16159
155,17:16:35,106.349,3.15222
156,17:16:40,106.354,3.14285
157,17:16:45,106.359,3.13349
158,17:16:50,106.364,3.12412
159,17:16:55,106.368,3.11475
160,17:17:00,106.373,3.10539
161,17:17:05,106.378,3.09602
162,17:17:10,106.383,3.08666
163,17:17:15,106.388,3.07729
164,17:17:20,106.393,3.06792
165,17:17:25,106.398,3.05856
166,17:17:30,106.402,3.04919
167,17:17:35,106.407,3.03982
168,17:17:40,106.412,3.03046
169,17:17:45,106.417,3.02109
170,17:17:50,106.422,3.01173
171,17:17:55,106.427,3.00236
172,17:18:00,106.432,2.993
173,17:18:05,106.436,2.98364
174,17:18:10,106.441,2.97428
175,17:18:15,106.446,2.96492
176,17:18:20,106.451,2.95556
177,17:18:25,106.456,2.94619
178,17:18:30,106.461,2.93683
179,17:18:35,106.466,2.92747
180,17:18:40,106.469,2.91759
181,17:18:45,106.472,2.90736
182,17:18:50,106.474,2.89706
183,17:18:55,106.476,2.88673
184,17:19:00,106.478,2.87636
185,17:19:05,106.48,2.86599
186,17:19:10,106.482,2.85562
187,17:19:15,106.484,2.84525
188,17:19:20,106.486,2.83489
189,17:19:25,106.488,2.82452
190,17:19:30,106.49,2.81415
191,17:19:35,106.492,2.80378
192,17:19:40,106.494,2.79342
193,17:19:45,106.496,2.78305
194,17:19:50,106.498,2.77268
195,17:19:55,106.5,2.76231
196,17:20:00,106.502,2.75195
197,17:20:05,106.504,2.74158
198,17:20:10,106.505,2.73121
199,17:20:15,106.507,2.72085
200,17:20:20,106.509,2.71048
201,17:20:25,106.511,2.70011
202,17:20:30,106.513,2.68974
203,17:20:35,106.515,2.67938
204,17:20:40,106.517,2.66901
205,17:20:45,106.519,2.65864
206,17:20:50,106.521,2.64827
207,17:20:55,106.523,2.63791
